ufn,spp,date,site.id,survey.id,seine.id,weight,length.lab,length.field,licing.protocol,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments
U3756,PI,16/05/27,D22,DE288,DN388,4.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3757,PI,16/05/27,D22,DE288,DN388,7.7,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3758,PI,16/05/27,D22,DE288,DN388,6.7,92,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3759,PI,16/05/27,D22,DE288,DN388,9.1,102,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0,NA
U3760,PI,16/05/27,D22,DE288,DN388,8.3,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3761,PI,16/05/27,D22,DE288,DN388,7.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1918,SO,16/05/27,D22,DE288,DN388,6.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1919,SO,16/05/27,D22,DE288,DN388,7.9,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1920,SO,16/05/27,D22,DE288,DN388,7.1,84,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1929,SO,16/05/27,D22,DE288,DN388,7,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1930,SO,16/05/27,D22,DE288,DN388,6.4,86,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1951,SO,16/05/27,D22,DE288,DN388,6.8,85,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1991,SO,16/05/27,D22,DE288,DN388,7.2,89,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,1,NA
U1992,SO,16/05/27,D22,DE288,DN388,8.5,110,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1993,SO,16/05/27,D22,DE288,DN388,7.2,97,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1994,SO,16/05/27,D22,DE288,DN388,7.7,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4384,SO,16/05/27,D22,DE288,DN388,7.4,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4385,SO,16/05/27,D22,DE288,DN388,7.8,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U4386,SO,16/05/27,D22,DE288,DN388,6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4387,SO,16/05/27,D22,DE288,DN388,6.9,92,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4388,SO,16/05/27,D22,DE288,DN388,9.4,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,3,3,0,0,0,0,0,0,0,NA
U4389,SO,16/05/27,D22,DE288,DN388,8.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4482,SO,16/05/27,D22,DE288,DN388,7.5,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4483,SO,16/05/27,D22,DE288,DN388,7.2,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4484,SO,16/05/27,D22,DE288,DN388,9.8,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4485,SO,16/05/27,D22,DE288,DN388,8.4,96,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4486,SO,16/05/27,D22,DE288,DN388,7.1,88,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U4487,SO,16/05/27,D22,DE288,DN388,8.3,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4488,SO,16/05/27,D22,DE288,DN388,7.2,89,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U4553,SO,16/05/27,D22,DE288,DN388,8.7,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4586,SO,16/05/27,D22,DE288,DN388,7.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4587,SO,16/05/27,D22,DE288,DN388,8.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4609,SO,16/05/27,D22,DE288,DN388,7.2,89,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4610,SO,16/05/27,D22,DE288,DN388,9.9,103,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA
U4611,SO,16/05/27,D22,DE288,DN388,8,93,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U4612,SO,16/05/27,D22,DE288,DN388,6.4,85,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3672,CU,16/05/28,J02,JE250,JN350,24.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3673,CU,16/05/28,J02,JE250,JN350,16.8,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3674,CU,16/05/28,J02,JE250,JN350,17.2,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,1,0,0,0,0,NA
U3675,CU,16/05/28,J02,JE250,JN350,16.2,116,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3676,CU,16/05/28,J02,JE250,JN350,15.4,112,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U3677,CU,16/05/28,J02,JE250,JN350,17.4,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3678,CU,16/05/28,J02,JE250,JN350,16.6,116,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA
U3679,CU,16/05/28,J02,JE250,JN350,12,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3680,CU,16/05/28,J02,JE250,JN350,18.3,124,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3681,CU,16/05/28,J02,JE250,JN350,19.4,128,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U3808,PI,16/05/28,J02,JE250,JN350,14.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA
U3809,PI,16/05/28,J02,JE250,JN350,8.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3810,PI,16/05/28,J02,JE250,JN350,14,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3811,PI,16/05/28,J02,JE250,JN350,8.9,105,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3812,PI,16/05/28,J02,JE250,JN350,14.4,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3813,PI,16/05/28,J02,JE250,JN350,13.6,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1761,SO,16/05/28,J02,JE250,JN350,8.6,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1762,SO,16/05/28,J02,JE250,JN350,11.8,115,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1763,SO,16/05/28,J02,JE250,JN350,10.8,106,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,0,0,0,0,0,NA
U1764,SO,16/05/28,J02,JE250,JN350,11.9,110,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,NA
U1765,SO,16/05/28,J02,JE250,JN350,7.5,92,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1766,SO,16/05/28,J02,JE250,JN350,7.7,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1767,SO,16/05/28,J02,JE250,JN350,8.5,97,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1768,SO,16/05/28,J02,JE250,JN350,8.2,107,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1769,SO,16/05/28,J02,JE250,JN350,8.4,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1770,SO,16/05/28,J02,JE250,JN350,9,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4396,SO,16/05/28,J02,JE250,JN350,11.4,112,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U4397,SO,16/05/28,J02,JE250,JN350,8.5,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4398,SO,16/05/28,J02,JE250,JN350,7.3,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U4399,SO,16/05/28,J02,JE250,JN350,9.7,105,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U4425,SO,16/05/28,J02,JE250,JN350,13,118,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4426,SO,16/05/28,J02,JE250,JN350,7.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4427,SO,16/05/28,J02,JE250,JN350,7.8,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4428,SO,16/05/28,J02,JE250,JN350,8.6,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4442,SO,16/05/28,J02,JE250,JN350,9.3,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3653,CU,16/06/01,J02,JE252,JN352,25.8,132,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3654,CU,16/06/01,J02,JE252,JN352,17.7,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3655,CU,16/06/01,J02,JE252,JN352,12.4,109,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA
U3656,CU,16/06/01,J02,JE252,JN352,14,113,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3657,CU,16/06/01,J02,JE252,JN352,13.2,109,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3658,CU,16/06/01,J02,JE252,JN352,33.1,147,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3659,CU,16/06/01,J02,JE252,JN352,23.9,130,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3660,CU,16/06/01,J02,JE252,JN352,22,128,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3661,CU,16/06/01,J02,JE252,JN352,20,126,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U3662,CU,16/06/01,J02,JE252,JN352,28.3,137,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3801,PI,16/06/01,J02,JE252,JN352,16.5,123,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA
U3802,PI,16/06/01,J02,JE252,JN352,12.9,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U3803,PI,16/06/01,J02,JE252,JN352,13.9,113,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA
U3804,PI,16/06/01,J02,JE252,JN352,14.2,114,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3805,PI,16/06/01,J02,JE252,JN352,12,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA
U3806,PI,16/06/01,J02,JE252,JN352,17.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3807,PI,16/06/01,J02,JE252,JN352,12.6,113,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3819,PI,16/06/01,J02,JE252,JN352,17.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA
U3820,PI,16/06/01,J02,JE252,JN352,15.3,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,1,0,0,0,0,0,NA
U3821,PI,16/06/01,J02,JE252,JN352,18,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA
U1859,SO,16/06/01,J02,JE252,JN352,10.1,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA
U1860,SO,16/06/01,J02,JE252,JN352,13.4,110,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1870,SO,16/06/01,J02,JE252,JN352,10.4,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,3,0,0,0,3,0,0,0,0,0,0,0,NA
U1876,SO,16/06/01,J02,JE252,JN352,11.2,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1877,SO,16/06/01,J02,JE252,JN352,12,104,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1886,SO,16/06/01,J02,JE252,JN352,10,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U1887,SO,16/06/01,J02,JE252,JN352,NA,96,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,0,0,0,0,NA
U1888,SO,16/06/01,J02,JE252,JN352,9.1,110,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U1889,SO,16/06/01,J02,JE252,JN352,10.6,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,2,2,0,4,0,0,0,0,0,0,0,NA
U1890,SO,16/06/01,J02,JE252,JN352,12.1,108,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA
U1892,SO,16/06/01,J02,JE252,JN352,13.1,118,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1893,SO,16/06/01,J02,JE252,JN352,10.8,104,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1894,SO,16/06/01,J02,JE252,JN352,10.9,114,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1895,SO,16/06/01,J02,JE252,JN352,11.8,104,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1896,SO,16/06/01,J02,JE252,JN352,13.3,105,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1897,SO,16/06/01,J02,JE252,JN352,9.9,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1898,SO,16/06/01,J02,JE252,JN352,11.3,104,NA,lab_motiles,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA
U1899,SO,16/06/01,J02,JE252,JN352,9.3,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1900,SO,16/06/01,J02,JE252,JN352,10.5,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U1901,SO,16/06/01,J02,JE252,JN352,11.6,103,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4532,SO,16/06/01,J02,JE252,JN352,9.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U4559,SO,16/06/01,J02,JE252,JN352,11.2,104,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3633,CU,16/06/01,D22,DE294,DN394,7.3,92,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3634,CU,16/06/01,D22,DE294,DN394,8.3,97,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3635,CU,16/06/01,D22,DE294,DN394,6.5,86,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3636,CU,16/06/01,D22,DE294,DN394,5.7,81,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3637,CU,16/06/01,D22,DE294,DN394,7.7,88,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3638,CU,16/06/01,D22,DE294,DN394,6.7,89,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3639,CU,16/06/01,D22,DE294,DN394,7.5,88,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3640,CU,16/06/01,D22,DE294,DN394,6,84,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3641,CU,16/06/01,D22,DE294,DN394,7.3,90,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3642,CU,16/06/01,D22,DE294,DN394,10.6,102,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3782,PI,16/06/01,D22,DE294,DN394,12.1,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,NA
U3783,PI,16/06/01,D22,DE294,DN394,8,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3784,PI,16/06/01,D22,DE294,DN394,8.2,96,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3785,PI,16/06/01,D22,DE294,DN394,10,100,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3786,PI,16/06/01,D22,DE294,DN394,8.2,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3787,PI,16/06/01,D22,DE294,DN394,8.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3788,PI,16/06/01,D22,DE294,DN394,7.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3789,PI,16/06/01,D22,DE294,DN394,7,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA
U3790,PI,16/06/01,D22,DE294,DN394,6.6,93,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3791,PI,16/06/01,D22,DE294,DN394,9.2,103,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1878,SO,16/06/01,D22,DE294,DN394,8.3,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1879,SO,16/06/01,D22,DE294,DN394,5.1,79,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1880,SO,16/06/01,D22,DE294,DN394,6.4,88,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA
U1911,SO,16/06/01,D22,DE294,DN394,6.5,86,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1912,SO,16/06/01,D22,DE294,DN394,7.1,90,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1932,SO,16/06/01,D22,DE294,DN394,6.9,89,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1971,SO,16/06/01,D22,DE294,DN394,6,85,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U1972,SO,16/06/01,D22,DE294,DN394,7.4,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1973,SO,16/06/01,D22,DE294,DN394,6.2,86,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U1974,SO,16/06/01,D22,DE294,DN394,7,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4438,SO,16/06/01,D22,DE294,DN394,7.3,91,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4439,SO,16/06/01,D22,DE294,DN394,6.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,3,0,0,3,0,0,0,1,0,0,0,NA
U4440,SO,16/06/01,D22,DE294,DN394,7.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U4463,SO,16/06/01,D22,DE294,DN394,6.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U4464,SO,16/06/01,D22,DE294,DN394,7.1,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA
U4465,SO,16/06/01,D22,DE294,DN394,6.6,90,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4489,SO,16/06/01,D22,DE294,DN394,6.7,89,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4490,SO,16/06/01,D22,DE294,DN394,7.9,93,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4491,SO,16/06/01,D22,DE294,DN394,6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4492,SO,16/06/01,D22,DE294,DN394,5.8,87,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4564,SO,16/06/01,D22,DE294,DN394,6.6,89,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4565,SO,16/06/01,D22,DE294,DN394,7.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4629,SO,16/06/01,D22,DE294,DN394,7,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4630,SO,16/06/01,D22,DE294,DN394,7.9,92,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4631,SO,16/06/01,D22,DE294,DN394,7.6,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4637,SO,16/06/01,D22,DE294,DN394,5.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4638,SO,16/06/01,D22,DE294,DN394,8.4,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,0,0,0,0,0,0,NA
U4660,SO,16/06/01,D22,DE294,DN394,5.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA
U4661,SO,16/06/01,D22,DE294,DN394,6.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
