ufn,spp,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,weight,length.lab,length.field
U16206,PI,2018-05-23,D27,DE531,DE531N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16207,PI,2018-05-23,D27,DE531,DE531N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16208,PI,2018-05-23,D27,DE531,DE531N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16209,PI,2018-05-23,D27,DE531,DE531N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16210,PI,2018-05-23,D27,DE531,DE531N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16181,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,3,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,scale loss,field_allstages,NA,NA,NA
U16182,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,scale loss,field_allstages,NA,NA,NA
U16183,SO,2018-05-23,D27,DE531,DE531N1,2,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16184,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16185,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16186,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,2,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Left flank ANF,field_allstages,NA,NA,NA
U16187,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16188,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16189,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16190,SO,2018-05-23,D27,DE531,DE531N1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16241,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16242,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16243,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16244,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16245,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16246,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16247,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16248,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16249,CU,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16471,PI,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16472,PI,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16473,PI,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16474,PI,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16475,PI,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16476,PI,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16477,PI,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16478,PI,2018-05-24,D08,DE512,DE512N1,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16231,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16232,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16233,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16234,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16235,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16236,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16237,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16238,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16239,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16240,CU,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,On deck,field_motiles,NA,NA,NA
U16221,PI,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16222,PI,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16223,PI,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16224,PI,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16225,PI,2018-05-28,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16161,SO,2018-05-28,D09,DE513,DE513N2,0,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16162,SO,2018-05-28,D09,DE513,DE513N2,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Fell on deck,field_allstages,NA,NA,NA
U16163,SO,2018-05-28,D09,DE513,DE513N2,2,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16164,SO,2018-05-28,D09,DE513,DE513N2,1,0,0,0,2,0,0,0,1,NA,1,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16165,SO,2018-05-28,D09,DE513,DE513N2,0,0,0,1,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16166,SO,2018-05-28,D09,DE513,DE513N2,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16167,SO,2018-05-28,D09,DE513,DE513N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16168,SO,2018-05-28,D09,DE513,DE513N2,0,0,0,4,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16169,SO,2018-05-28,D09,DE513,DE513N2,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16170,SO,2018-05-28,D09,DE513,DE513N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16461,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16462,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16463,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16464,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16465,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16466,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16467,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16468,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16469,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16470,CU,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16281,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16282,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16283,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16284,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16285,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16286,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16287,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16288,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16289,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16290,PI,2018-05-29,D27,DE519,DE519N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16121,SO,2018-05-29,D27,DE519,DE519N1,1,0,0,3,3,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16122,SO,2018-05-29,D27,DE519,DE519N1,0,0,0,2,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16123,SO,2018-05-29,D27,DE519,DE519N1,1,0,0,0,3,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16081,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,PS bird left flank,field_motiles,NA,NA,NA
U16082,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16083,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16084,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16085,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16086,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16087,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16088,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,PS right flank,field_motiles,NA,NA,NA
U16089,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16090,CU,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16401,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,NA,MS left flank,field_motiles,NA,NA,NA
U16402,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16403,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16404,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16405,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16406,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16407,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16408,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16409,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16410,PI,2018-05-30,D10,DE514,DE514N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16451,SO,2018-05-30,D10,DE514,DE514N1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16452,SO,2018-05-30,D10,DE514,DE514N1,0,0,0,2,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16453,SO,2018-05-30,D10,DE514,DE514N1,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16454,SO,2018-05-30,D10,DE514,DE514N1,0,0,0,2,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16601,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16602,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16603,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,eye,field_motiles,NA,NA,NA
U16604,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16605,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16606,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16607,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16608,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16609,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16610,CU,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16671,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16672,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16673,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16674,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16675,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16676,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16677,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16678,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16679,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16680,PI,2018-05-31,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16511,SO,2018-05-31,J09,JE417,JE417N1,2,0,0,4,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,field_allstages,NA,NA,NA
U16512,SO,2018-05-31,J09,JE417,JE417N1,0,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16513,SO,2018-05-31,J09,JE417,JE417N1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16514,SO,2018-05-31,J09,JE417,JE417N1,2,0,0,1,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Bird,field_allstages,NA,NA,NA
U16515,SO,2018-05-31,J09,JE417,JE417N1,1,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Flank,field_allstages,NA,NA,NA
U16516,SO,2018-05-31,J09,JE417,JE417N1,0,0,0,5,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Eye,field_allstages,NA,NA,NA
U16517,SO,2018-05-31,J09,JE417,JE417N1,1,0,0,8,4,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16518,SO,2018-05-31,J09,JE417,JE417N1,2,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16519,SO,2018-05-31,J09,JE417,JE417N1,0,0,0,4,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16520,SO,2018-05-31,J09,JE417,JE417N1,3,1,0,1,4,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16981,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,2,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16982,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,CP (wound / lesion),field_motiles,NA,NA,NA
U16983,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16984,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,2,0,0,0,0,0,NA,fish,field_motiles,NA,NA,NA
U16985,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16986,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16987,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16988,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,bird; ANF,field_motiles,NA,NA,NA
U16989,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,ANF,field_motiles,NA,NA,NA
U16990,CU,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16731,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16732,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16733,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,bird,field_motiles,NA,NA,NA
U16734,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16735,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,NA,bird,field_motiles,NA,NA,NA
U16736,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16737,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16738,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,1,0,1,NA,2,0,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16739,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16740,PI,2018-06-03,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,2,0,0,NA,2,1,0,0,0,0,0,NA,NA,field_motiles,NA,NA,NA
U16881,SO,2018-06-03,J03,JE418,JE418N1,2,0,0,14,2,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16882,SO,2018-06-03,J03,JE418,JE418N1,1,0,0,2,3,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16883,SO,2018-06-03,J03,JE418,JE418N1,1,0,0,2,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
U16884,SO,2018-06-03,J03,JE418,JE418N1,1,0,0,2,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,NA,NA,NA
