,ufn,spp,collection,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol,all.lice,all.cal,all.leps
1407,U16114,CU,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1408,U16115,CU,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1409,U16116,CU,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1410,U16117,CU,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1411,U16118,CU,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1412,U16481,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1413,U16482,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1414,U16483,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1415,U16484,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1416,U16485,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1417,U16486,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1418,U16487,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1419,U16488,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1420,U16489,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1421,U16490,PI,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1422,U16061,SO,38,5/22/2018,D09,DE517,DE517N2,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,1,0,0
1423,U16062,SO,38,5/22/2018,D09,DE517,DE517N2,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,1,0,0
1424,U16063,SO,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,0,0,0
1425,U16064,SO,38,5/22/2018,D09,DE517,DE517N2,0,2,0,4,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,7,0,2
1426,U16065,SO,38,5/22/2018,D09,DE517,DE517N2,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,1,0,0
1427,U16066,SO,38,5/22/2018,D09,DE517,DE517N2,0,0,0,1,0,0,0,12,0,NA,12,0,1,0,0,0,0,NA,NA,field_allstages,14,12,1
1428,U16067,SO,38,5/22/2018,D09,DE517,DE517N2,0,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,NA,ISOPOD,field_allstages,1,1,0
1429,U16068,SO,38,5/22/2018,D09,DE517,DE517N2,0,1,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,2,0,1
1430,U16069,SO,38,5/22/2018,D09,DE517,DE517N2,0,13,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,15,0,13
1431,U16070,SO,38,5/22/2018,D09,DE517,DE517N2,0,1,0,0,1,0,1,0,0,NA,1,0,1,0,0,0,0,NA,NA,field_allstages,4,1,2
1432,U16231,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1433,U16232,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1434,U16233,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1435,U16234,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1436,U16235,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1437,U16236,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1438,U16237,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1439,U16238,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1440,U16239,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1441,U16240,CU,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,On deck,field_motiles,0,0,0
1442,U16221,PI,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1443,U16222,PI,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1444,U16223,PI,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1445,U16224,PI,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1446,U16225,PI,39,5/28/2018,D09,DE513,DE513N2,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1447,U16161,SO,39,5/28/2018,D09,DE513,DE513N2,0,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,0,0
1448,U16162,SO,39,5/28/2018,D09,DE513,DE513N2,1,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Fell on deck,field_allstages,2,1,0
1449,U16163,SO,39,5/28/2018,D09,DE513,DE513N2,2,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,3,2,0
1450,U16164,SO,39,5/28/2018,D09,DE513,DE513N2,1,0,0,0,2,0,0,0,1,NA,1,0,0,0,0,0,0,NA,NA,field_allstages,4,2,0
1451,U16165,SO,39,5/28/2018,D09,DE513,DE513N2,0,0,0,1,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,3,0,0
1452,U16166,SO,39,5/28/2018,D09,DE513,DE513N2,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,2,0,0
1453,U16167,SO,39,5/28/2018,D09,DE513,DE513N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,0,0,0
1454,U16168,SO,39,5/28/2018,D09,DE513,DE513N2,0,0,0,4,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,0,0
1455,U16169,SO,39,5/28/2018,D09,DE513,DE513N2,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,1,1,0
1456,U16170,SO,39,5/28/2018,D09,DE513,DE513N2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,0,0,0
1457,U16601,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1458,U16602,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1459,U16603,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,eye,field_motiles,0,0,0
1460,U16604,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1461,U16605,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1462,U16606,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1463,U16607,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1464,U16608,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1465,U16609,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1466,U16610,CU,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1467,U16671,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1468,U16672,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1469,U16673,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1470,U16674,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1471,U16675,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1472,U16676,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1473,U16677,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1474,U16678,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1475,U16679,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1476,U16680,PI,40,5/31/2018,J09,JE417,JE417N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1477,U16511,SO,40,5/31/2018,J09,JE417,JE417N1,2,0,0,4,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,field_allstages,6,2,0
1478,U16512,SO,40,5/31/2018,J09,JE417,JE417N1,0,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,0,0
1479,U16513,SO,40,5/31/2018,J09,JE417,JE417N1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,1,0,0
1480,U16514,SO,40,5/31/2018,J09,JE417,JE417N1,2,0,0,1,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Bird,field_allstages,5,2,0
1481,U16515,SO,40,5/31/2018,J09,JE417,JE417N1,1,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Flank,field_allstages,5,1,0
1482,U16516,SO,40,5/31/2018,J09,JE417,JE417N1,0,0,0,5,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Eye,field_allstages,5,0,0
1483,U16517,SO,40,5/31/2018,J09,JE417,JE417N1,1,0,0,8,4,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,13,1,0
1484,U16518,SO,40,5/31/2018,J09,JE417,JE417N1,2,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,3,2,0
1485,U16519,SO,40,5/31/2018,J09,JE417,JE417N1,0,0,0,4,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,5,0,0
1486,U16520,SO,40,5/31/2018,J09,JE417,JE417N1,3,1,0,1,4,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,9,3,1
1487,U16981,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,2,0,0,0,0,0,NA,NA,field_motiles,2,2,0
1488,U16982,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,CP (wound / lesion),field_motiles,0,0,0
1489,U16983,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1490,U16984,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,2,0,0,0,0,0,NA,fish,field_motiles,2,2,0
1491,U16985,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1492,U16986,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1493,U16987,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1494,U16988,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,bird; ANF,field_motiles,1,1,0
1495,U16989,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,ANF,field_motiles,0,0,0
1496,U16990,CU,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1497,U16731,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1498,U16732,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1499,U16733,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,bird,field_motiles,0,0,0
1500,U16734,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1501,U16735,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,1,0,0,0,NA,bird,field_motiles,1,0,1
1502,U16736,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1503,U16737,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1504,U16738,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,1,0,1,NA,2,0,0,0,0,0,0,NA,NA,field_motiles,2,2,0
1505,U16739,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1506,U16740,PI,41,6/3/2018,J03,JE418,JE418N1,NA,NA,NA,NA,NA,NA,2,0,0,NA,2,1,0,0,0,0,0,NA,NA,field_motiles,3,3,0
1507,U16881,SO,41,6/3/2018,J03,JE418,JE418N1,2,0,0,14,2,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_allstages,19,3,0
1508,U16882,SO,41,6/3/2018,J03,JE418,JE418N1,1,0,0,2,3,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,6,1,0
1509,U16883,SO,41,6/3/2018,J03,JE418,JE418N1,1,0,0,2,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,1,0
1510,U16884,SO,41,6/3/2018,J03,JE418,JE418N1,1,0,0,2,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,1,0
1511,U16885,SO,41,6/3/2018,J03,JE418,JE418N1,0,0,0,3,2,0,2,0,0,NA,2,0,0,0,0,0,0,NA,NA,field_allstages,7,2,0
1512,U16886,SO,41,6/3/2018,J03,JE418,JE418N1,2,0,0,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,2,0
1513,U16887,SO,41,6/3/2018,J03,JE418,JE418N1,1,0,0,2,3,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,6,1,0
1514,U16888,SO,41,6/3/2018,J03,JE418,JE418N1,2,0,0,4,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,8,2,0
1515,U16889,SO,41,6/3/2018,J03,JE418,JE418N1,2,0,0,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,2,0
1516,U16890,SO,41,6/3/2018,J03,JE418,JE418N1,0,0,0,6,0,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_allstages,7,1,0
1517,U16261,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1518,U16262,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1519,U16263,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1520,U16264,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1521,U16265,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1522,U16266,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1523,U16267,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1524,U16268,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1525,U16269,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1526,U16270,CU,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,2,0,0,0,0,0,NA,NA,field_motiles,2,2,0
1527,U16031,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1528,U16032,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1529,U16033,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1530,U16034,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1531,U16035,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1532,U16036,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1533,U16037,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1534,U16038,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1535,U16039,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,mouth,field_motiles,1,1,0
1536,U16040,PI,42,6/4/2018,D09,DE520,DE520N3,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1537,U16291,SO,42,6/4/2018,D09,DE520,DE520N3,1,0,0,2,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,pelvic fin,field_allstages,3,1,0
1538,U16292,SO,42,6/4/2018,D09,DE520,DE520N3,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,1,0,0
1539,U16293,SO,42,6/4/2018,D09,DE520,DE520N3,0,0,0,1,3,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,0,0
1540,U16294,SO,42,6/4/2018,D09,DE520,DE520N3,0,0,0,0,6,0,0,0,0,NA,0,0,0,0,0,0,0,NA,caudal fin previous clip,field_allstages,6,0,0
1541,U16295,SO,42,6/4/2018,D09,DE520,DE520N3,0,0,0,2,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,4,0,0
1542,U16296,SO,42,6/4/2018,D09,DE520,DE520N3,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,2,0,0
1543,U16297,SO,42,6/4/2018,D09,DE520,DE520N3,3,0,0,3,4,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_allstages,10,3,0
1544,U16298,SO,42,6/4/2018,D09,DE520,DE520N3,0,0,0,0,4,0,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_allstages,5,1,0
1545,U17111,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1546,U17112,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1547,U17113,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1548,U17114,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1549,U17115,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1550,U17116,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1551,U17117,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1552,U17118,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,0,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1553,U17119,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1554,U17120,CU,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1555,U17101,PI,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1556,U17102,PI,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,1,0,0,0,0,0,NA,NA,field_motiles,2,2,0
1557,U17103,PI,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1558,U17104,PI,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1559,U17105,PI,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,field_motiles,0,0,0
1560,U17106,PI,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,1,0,0,0,0,0,NA,NA,field_motiles,1,1,0
1561,U17107,PI,43,6/5/2018,D27,DE521,DE521N1,NA,NA,NA,NA,NA,NA,1,0,0,NA,1,1,0,0,0,0,0,NA,NA,field_motiles,2,2,0
