ufn,spp,collection,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol
U4397,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4398,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4399,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4425,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4426,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4427,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4428,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4442,SO,20,5/28/2016,J02,JE250,JN350,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3653,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3654,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3655,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,lab_motiles
U3656,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3657,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3658,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3659,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3660,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3661,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3662,CU,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3801,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles
U3802,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3803,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles
U3804,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3805,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,lab_motiles
U3806,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3807,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3819,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U3820,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,1,0,0,0,0,0,NA,lab_motiles
U3821,PI,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles
U1859,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1860,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1870,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,3,0,0,0,3,0,0,0,0,0,0,0,NA,lab_motiles
U1876,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1877,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1886,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1887,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1888,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1889,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,2,2,0,4,0,0,0,0,0,0,0,NA,lab_motiles
U1890,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles
U1892,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1893,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1894,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1895,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1896,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1897,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1898,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1899,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1900,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1901,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4532,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4559,SO,21,6/1/2016,J02,JE252,JN352,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3633,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3634,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3635,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3636,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3637,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3638,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3639,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3640,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3641,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3642,CU,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3782,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,NA,lab_motiles
U3783,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3784,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3785,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3786,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3787,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3788,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3789,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,lab_motiles
U3790,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3791,PI,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1878,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1879,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1880,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1911,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1912,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1932,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1971,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1972,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1973,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1974,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4438,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4439,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,3,0,0,3,0,0,0,1,0,0,0,NA,lab_motiles
U4440,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4463,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4464,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles
U4465,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4489,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4490,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4491,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4492,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4564,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4565,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4629,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4630,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4631,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4637,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4638,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,1,1,2,0,0,0,0,0,0,0,NA,lab_motiles
U4660,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles
U4661,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4662,SO,22,6/1/2016,D22,DE294,DN394,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3643,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3644,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3645,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3646,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3647,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3648,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3649,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,lab_motiles
U3650,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3651,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3652,CU,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3867,PI,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3878,PI,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3879,PI,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3880,PI,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3881,PI,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U1751,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1752,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1753,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1754,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1755,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1756,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1757,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1758,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1759,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1760,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1806,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1807,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1808,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1809,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1810,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1816,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1817,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1818,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1821,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1822,SO,23,6/2/2016,J09,JE255,JN355,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3739,CU,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0,0,NA,lab_motiles
U3740,CU,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,1,2,1,0,1,NA,lab_motiles
U3741,CU,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3742,CU,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,0,0,0,NA,lab_motiles
U4036,CU,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4041,CU,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3896,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles
U3897,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0,0,NA,lab_motiles
U3898,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3899,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3900,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,1,0,NA,lab_motiles
U3901,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U4903,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4904,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_motiles
U4905,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4906,PI,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,lab_motiles
U2156,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2157,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2158,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2183,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U2184,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,lab_motiles
U2185,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U2186,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,1,0,2,0,3,0,0,0,0,0,0,0,NA,lab_motiles
U2187,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2188,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2189,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4249,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4250,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4251,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4252,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4253,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4254,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,1,2,0,0,3,0,0,0,0,0,0,0,NA,lab_motiles
U4255,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4256,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U4257,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4258,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4533,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4534,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,NA,lab_motiles
U4535,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U4536,SO,24,6/4/2016,J03,JE261,JN361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
